Wall time,Step,Value
1669845578.2338824,57,-0.7579461932182312
1669846264.7815518,58,-0.7573834657669067
1669846920.6701007,59,-0.7593421339988708
1669847555.811409,60,-0.7599875330924988
1669848196.7959433,61,-0.7600648999214172
1669848840.847975,62,-0.7630595564842224
1669849472.5425305,63,-0.7610912322998047
1669850110.7951157,64,-0.764947235584259
1669850740.7206817,65,-0.7650815844535828
1669851385.5256693,66,-0.7658321261405945
1669852032.2610888,67,-0.7619075775146484
1669852668.4077106,68,-0.7681592106819153
1669853307.7483644,69,-0.769591212272644
1669853954.686455,70,-0.768936812877655
1669854604.3767133,71,-0.7702808976173401
1669855249.5761476,72,-0.7717646360397339
1669855886.1583326,73,-0.7706931829452515
1669856528.7741601,74,-0.7730310559272766
1669857173.721149,75,-0.773727297782898
1669857801.0295515,76,-0.7722211480140686
1669858443.3068812,77,-0.7737197279930115
1669859084.1581728,78,-0.7767102718353271
1669859715.0083141,79,-0.7745386958122253
1669860352.909556,80,-0.7780736088752747
1669860996.2122836,81,-0.7773032188415527
1669861635.3869066,82,-0.7797231078147888
1669862281.0777586,83,-0.7779585719108582
1669862927.6543076,84,-0.7801169753074646
1669863568.696813,85,-0.7797026634216309
1669864208.5862377,86,-0.7811785936355591
1669864839.437241,87,-0.7809041142463684
1669865489.48302,88,-0.7796918153762817
1669866125.9494686,89,-0.7811069488525391
1669866770.1259856,90,-0.7797921895980835
1669867411.2735264,91,-0.78157639503479
1669868048.051807,92,-0.782204270362854
1669868684.7338593,93,-0.7843303680419922
1669869317.4598074,94,-0.7827153205871582
1669869952.9674377,95,-0.7872828245162964
1669870594.8883517,96,-0.7844877243041992
1669871241.2532198,97,-0.785336434841156
1669871880.1032398,98,-0.7859483957290649
1669872523.8909483,99,-0.786995530128479
1669873169.5939288,100,-0.787164032459259
1669873807.6011205,101,-0.7874526381492615
1669874450.5505488,102,-0.7881059646606445
1669875096.5189998,103,-0.7913340330123901
1669875745.8412056,104,-0.7900312542915344
1669876395.6688335,105,-0.7908825874328613
1669877030.1485417,106,-0.7909421920776367
1669877675.7259552,107,-0.7888574600219727
1669878311.2480304,108,-0.7900485396385193
1669878956.2409682,109,-0.7891382575035095
1669879603.4778278,110,-0.7919668555259705
1669880240.30685,111,-0.7922797203063965
1669880885.7601414,112,-0.7926022410392761
1669881530.6749067,113,-0.7934000492095947
1669882171.326782,114,-0.7920631766319275
1669882804.0432959,115,-0.7940625548362732
1669883462.383516,116,-0.7936370372772217
1669884104.7216258,117,-0.7932348251342773
1669884735.8573382,118,-0.7939935326576233
1669885385.8525975,119,-0.7954918742179871
1669886033.457613,120,-0.7966378331184387
1669886683.5630758,121,-0.794547975063324
1669887330.740322,122,-0.797191321849823
1669887975.673903,123,-0.7971706390380859
1669888610.7389495,124,-0.796397864818573
1669889261.28063,125,-0.7969073057174683
1669889902.7351177,126,-0.7945510149002075
1669890536.5594172,127,-0.7969294190406799
1669891182.8495624,128,-0.7971451282501221
1669891827.1249073,129,-0.7991936802864075
1669892469.7350557,130,-0.7984967231750488
1669893097.7978158,131,-0.7991587519645691
1669893726.1953204,132,-0.7979294657707214
1669894360.4431398,133,-0.7992990016937256
1669895005.0586774,134,-0.799760103225708
1669895644.6111202,135,-0.8002276420593262
1669896274.0829315,136,-0.801119327545166
1669896926.8107677,137,-0.8014253377914429
1669897571.6744974,138,-0.8003140687942505
1669898215.950934,139,-0.8025168776512146
1669898843.5698605,140,-0.8025063872337341
1669899470.5067208,141,-0.8012405633926392
1669900117.6263587,142,-0.8001452088356018
1669900764.335056,143,-0.8030975461006165
1669901408.9843013,144,-0.8023669123649597
1669902052.7826014,145,-0.8012318015098572
1669902695.29792,146,-0.8037678599357605
1669903334.1063354,147,-0.8030694127082825
1669903983.5087492,148,-0.8030149340629578
1669904630.1462393,149,-0.8032395839691162
